order_no,order_date,ship_date,ship_delay_days,customer_name,address,city,state,customer_type,account_manager,order_priority,product_name,product_category,product_container,ship_mode,order_quantity,cost_price,retail_price,discount_pct,shipping_cost,sub_total,discount_amount,order_total,total,cogs,gross_profit,profit_after_shipping,sub_total_raw,discount_amount_raw,order_total_raw,total_raw,order_year,order_month,order_quarter,q_ship_before_order,q_discount_pct_bad,q_sub_total_mismatch,q_discount_amount_mismatch,q_order_total_mismatch,q_total_mismatch,q_profit_margin_mismatch
6309-1,2016-04-05,2016-04-11,6,Adrian Shami,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Medium,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Wrap Bag,Regular Air,10,21.56,35.94,10.0,6.66,359.4,35.94,323.46,330.12,215.6,107.85999999999999,101.19999999999999,1578.74,164.04,1650.78,1605.28,2016,4,2,False,False,True,True,True,True,False
6309-1,2015-10-15,2015-10-19,4,Lisa DeCherney,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,Low,Artisan Reinforcements for Hole-Punch Pages,Office Supplies,Wrap Bag,Regular Air,48,1.19,1.98,10.0,4.77,95.03999999999999,9.504,85.53599999999999,90.30599999999998,57.12,28.41599999999999,23.64599999999999,57.93,0.0,53.93,65.6,2015,10,4,False,False,True,True,True,True,False
6309-1,2016-12-10,2016-12-15,5,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Medium,Pizazz Colored Pencils,Office Supplies,Wrap Bag,Express Air,3,1.76,2.94,10.0,0.81,8.82,0.8820000000000001,7.938000000000001,8.748000000000001,5.28,2.6580000000000004,1.8480000000000003,52.92,0.63,52.64,59.33,2016,12,4,False,False,True,True,True,True,False
6309-1,2015-12-09,2015-12-10,1,Michael Chel,"310 Wattle St,Ultimo",Sydney,NSW,Corporate,Aanya Zhang,High,Pizazz Colored Pencils,Technology,Small Pack,Regular Air,35,1.76,2.94,0.0,0.81,102.89999999999999,0.0,102.89999999999999,103.71,61.6,41.29999999999999,40.48999999999999,63.32,4.43,62.89,63.7,2015,12,4,False,False,True,True,True,True,False
6309-1,2015-01-02,2015-01-04,2,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Low,Artisan 478 Labels,Office Supplies,Small Pack,Regular Air,50,3.14,4.91,8.0,0.5,245.5,19.64,225.86,226.36,157.0,68.86000000000001,68.36000000000001,28.96,0.0,25.96,26.36,2015,1,1,False,False,True,True,True,True,False
6309-1,2014-09-17,2014-09-18,1,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Consumer,Nicholas Fernandes,Low,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Regular Air,20,54.52,100.97,4.0,7.18,2019.4,80.77600000000001,1938.624,1945.804,1090.4,848.2239999999999,841.044,1705.68,0.0,1701.98,1509.95,2014,9,3,False,False,True,True,True,True,False
6309-1,2015-07-23,2015-07-30,7,Magdelene Morse,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,Not Specified,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Regular Air,39,54.52,100.97,3.0,7.18,3937.83,118.13489999999999,3819.6951,3826.8750999999997,2126.28,1693.4150999999997,1686.2350999999996,4292.7,50.66,3726.72,3765.24,2015,7,3,False,False,True,True,True,False,False
6311-1,2016-09-26,2016-09-27,1,Christopher Martinez,"273 George Street,Sydney",Sydney,NSW,Small Business,Leighton Forrest,High,TechSavi Cordless Navigator Duo,Office Supplies,Wrap Bag,Regular Air,41,42.11,80.98,2.0,7.18,3320.1800000000003,66.40360000000001,3253.7764,3260.9564,1726.51,1527.2664000000002,1520.0864000000001,1099.84,32.39,1047.65,1052.75,2016,9,3,False,False,True,True,True,True,False
6311-1,2016-10-21,2016-10-23,2,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Small Business,Yvette Biti,Critical,Apex Office Executive Series Stainless Steel Trimmers,Office Supplies,Small Box,Regular Air,42,3.51,8.57,7.0,6.14,359.94,25.195800000000002,334.7442,340.88419999999996,147.42,187.3242,181.1842,204.84,8.04,193.34,199.4,2016,10,4,False,False,True,True,True,True,False
6311-1,2016-09-26,2016-10-05,9,Mike Kennedy,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Critical,Apex Design Stainless Steel Bent Scissors,Furniture,Large Box,Regular Air,44,2.87,6.84,8.0,4.42,300.96,24.0768,276.8832,281.3032,126.28,150.6032,146.1832,206.82,14.47,182.77,196.97,2016,9,3,False,False,True,True,True,True,False
6312-1,2016-03-29,2016-03-30,1,Sung Shariari,"6/15 Cross Street,Double Bay",Sydney,NSW,Consumer,Leighton Forrest,Medium,Apex Box Cutter Scissors,Technology,Small Pack,Regular Air,23,4.19,10.23,10.0,4.68,235.29000000000002,23.529000000000003,211.76100000000002,216.44100000000003,96.37,115.39100000000002,110.71100000000001,399.6,19.98,372.62,378.53,2016,3,1,False,False,True,True,True,True,False
6312-1,2016-08-31,2016-09-02,2,Clay Ludtke,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Not Specified,Artisan 48 Labels,Office Supplies,Small Pack,Express Air,26,3.84,6.3,6.0,0.5,163.79999999999998,9.828,153.97199999999998,154.47199999999998,99.84,54.13199999999998,53.63199999999998,165.75,9.95,158.87,159.85,2016,8,3,False,False,False,False,True,True,False
6312-1,2016-03-27,2016-04-03,7,Deirdre Greer,"33/4 Barangaroo Avenue,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Apex Forged Steel Scissors with Black Enamel Handles,Office Supplies,Wrap Bag,Regular Air,29,4.1,9.31,7.0,3.98,269.99,18.899300000000004,251.0907,255.0707,118.89999999999999,132.1907,128.2107,205.69,17.35,193.34,199.83,2016,3,1,False,False,True,True,True,True,False
6312-1,2016-10-25,2016-10-27,2,Caroline Jumper,"145 Ramsay St,Haberfield",Sydney,NSW,Consumer,Phoebe Gour,Critical,Adesso Programmable 142-Key Keyboard,Office Supplies,Wrap Bag,Regular Air,50,32.02,152.48,9.0,4.0,7623.999999999999,686.1599999999999,6937.839999999999,6941.839999999999,1601.0000000000002,5336.839999999999,5332.839999999999,3866.48,343.78,3736.08,3396.1,2016,10,4,False,False,True,True,True,True,False
6312-1,2016-05-29,2016-05-29,0,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,High,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Wrap Bag,Regular Air,31,4.46,10.89,6.0,4.5,337.59000000000003,20.2554,317.3346,321.8346,138.26,179.07460000000003,174.57460000000003,192.84,0.0,190.64,199.03,2016,5,2,False,False,True,True,True,True,False
6313-1,2016-05-30,2016-05-30,0,Emily Grady,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Critical,TechSavi Internet Navigator Keyboard,Office Supplies,Wrap Bag,Express Air,6,6.51,30.98,1.0,6.5,185.88,1.8588,184.0212,190.5212,39.06,144.9612,138.4612,743.52,59.48,684.04,688.04,2016,5,2,False,False,True,True,True,True,False
6313-1,2015-05-30,2016-05-30,366,Emily Grady,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Low,TechSavi Internet Navigator Keyboard,Office Supplies,Wrap Bag,Regular Air,38,6.51,30.98,6.0,6.5,1177.24,70.6344,1106.6056,1113.1056,247.38,859.2256000000001,852.7256000000001,743.52,59.48,684.04,688.04,2015,5,2,False,False,True,True,True,True,False
6313-1,2016-05-30,2016-05-30,0,Emily Grady,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Critical,TechSavi Internet Navigator Keyboard,Office Supplies,Small Box,Regular Air,8,6.51,30.98,8.0,6.5,247.84,19.8272,228.0128,234.5128,52.08,175.9328,169.4328,743.52,59.48,684.04,688.04,2016,5,2,False,False,True,True,True,True,False
6313-1,2016-05-30,2016-05-30,0,Emily Grady,"359 Crown Street,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,Medium,TechSavi Internet Navigator Keyboard,Technology,Small Box,Express Air,33,6.51,30.98,1.0,6.5,1022.34,10.2234,1012.1166000000001,1018.6166000000001,214.82999999999998,797.2866000000001,790.7866000000001,743.52,59.48,684.04,688.04,2016,5,2,False,False,True,True,True,True,False
6313-1,2016-05-30,2016-05-30,0,Emily Grady,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,High,TechSavi Internet Navigator Keyboard,Technology,Small Box,Express Air,37,6.51,30.98,4.0,6.5,1146.26,45.8504,1100.4096,1106.9096,240.87,859.5396,853.0396,743.52,59.48,684.04,688.04,2016,5,2,False,False,True,True,True,True,False
6313-1,2016-03-29,2016-03-30,1,Sung Shariari,"6/15 Cross Street,Double Bay",Sydney,NSW,Corporate,Leighton Forrest,Low,TechSavi Access Keyboard,Office Supplies,Small Pack,Express Air,50,10.07,15.98,8.0,4.0,799.0,63.92,735.08,739.08,503.5,231.58000000000004,227.58000000000004,894.12,26.94,835.76,888.56,2016,3,1,False,False,True,True,True,True,False
6313-1,2016-06-03,2016-06-04,1,Brad Eason,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,"Message Book, One Form per Page",Office Supplies,Small Box,Regular Air,38,2.41,3.71,4.0,1.93,140.98,5.6392,135.3408,137.2708,91.58000000000001,43.76079999999999,41.83079999999999,25.72,2.04,24.72,24.46,2016,6,2,False,False,True,True,True,True,False
6314-1,2016-03-30,2016-03-31,1,Ruben Dartt,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,22,1.59,2.61,9.0,0.5,57.419999999999995,5.1678,52.252199999999995,52.752199999999995,34.980000000000004,17.27219999999999,16.77219999999999,51.93,0.03,58.93,69.23,2016,3,1,False,False,True,True,True,True,False
6314-1,2016-01-17,2016-01-19,2,Maria Bertelson,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Low,Smiths Colored Interoffice Envelopes,Office Supplies,Small Box,Regular Air,32,19.83,30.98,10.0,19.51,991.36,99.13600000000001,892.224,911.734,634.56,257.6640000000001,238.1540000000001,1069.29,73.92,983.12,944.15,2016,1,1,False,False,True,True,True,True,False
6314-1,2016-06-30,2016-07-01,1,Lindsay Castell,"Qantas Domestic Terminal,Mascot",Sydney,NSW,Small Business,Phoebe Gour,Medium,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,34,3.84,6.3,7.0,0.5,214.2,14.994,199.206,199.706,130.56,68.64599999999999,68.14599999999999,106.82,10.29,985.97,170.98,2016,6,2,False,False,True,True,True,True,False
6314-1,2016-05-30,2016-05-30,0,Emily Grady,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Medium,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Regular Air,28,21.56,36.55,1.0,13.89,1023.3999999999999,10.233999999999998,1013.1659999999998,1027.0559999999998,603.68,409.4859999999999,395.5959999999999,743.52,59.48,681.06,618.04,2016,5,2,False,False,True,True,True,True,False
6314-1,2016-12-03,2016-12-05,2,Anthony Rawles,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Corporate,Mihael Khan,Critical,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Wrap Bag,Regular Air,37,14.95,34.76,3.0,8.22,1286.12,38.5836,1247.5364,1255.7564,553.15,694.3864,686.1664,369.6,30.76,359.74,395.36,2016,12,4,False,False,True,True,True,True,False
6315-1,2016-02-10,2016-02-11,1,Roy Skaria,"797 Botany Rd,Rosebery",Sydney,NSW,Small Business,Phoebe Gour,Medium,Colored Envelopes,Office Supplies,Small Box,Regular Air,22,2.25,3.69,5.0,2.5,81.17999999999999,4.059,77.121,79.621,49.5,27.620999999999995,25.120999999999995,93.26,9.42,86.34,96.33,2016,2,1,False,False,True,True,True,True,False
6316-1,2016-07-02,2016-07-04,2,Susan Pistek,"485 Crown St,Surry Hills",Sydney,NSW,Home Office,Leighton Forrest,Medium,Steady Pocket Accent Highlighters,Office Supplies,Wrap Bag,Express Air,25,0.93,1.6,10.0,1.29,40.0,4.0,36.0,37.29,23.25,12.75,11.46,83.12,7.54,74.88,79.45,2016,7,3,False,False,True,True,True,True,False
6316-1,2015-02-03,2015-02-06,3,Ionia McGrath,"Westfield Parramatta,Parramatta",Sydney,NSW,Home Office,Stevie Bacata,Medium,Cando PC940 Copier,Office Supplies,Small Box,Regular Air,50,216.0,449.99,7.0,24.49,22499.5,1574.9650000000001,20924.535,20949.025,10800.0,10124.535,10100.045,3385.24,40.33,3363.11,3365.62,2015,2,1,False,False,True,True,True,True,False
6318-1,2016-03-29,2016-03-30,1,Sung Shariari,"6/15 Cross Street,Double Bay",Sydney,NSW,Home Office,Leighton Forrest,Critical,Smiths Standard Envelopes,Technology,Medium Box,Regular Air,8,3.52,5.68,9.0,1.39,45.44,4.0896,41.3504,42.7404,28.16,13.1904,11.8004,263.64,29.32,236.65,248.85,2016,3,1,False,False,True,True,True,True,False
6319-1,2016-05-21,2016-05-21,0,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Critical,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,8,2.5,5.68,8.0,3.6,45.44,3.6351999999999998,41.8048,45.4048,20.0,21.8048,18.2048,239.6,2.19,237.61,247.03,2016,5,2,False,False,True,True,True,True,False
6319-1,2016-06-15,2016-06-17,2,Arthur Prichep,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Critical,"Artisan Heavy-Duty EZD  Binder With Locking Rings, Label Holders",Office Supplies,Wrap Bag,Regular Air,16,4.53,7.3,9.0,7.72,116.8,10.511999999999999,106.288,114.008,72.48,33.80799999999999,26.087999999999994,246.18,2.46,243.72,258.82,2016,6,2,False,False,True,True,True,True,False
6319-1,2016-05-21,2016-05-21,0,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Not Specified,Artisan 481 Labels,Technology,Medium Box,Regular Air,30,1.94,3.08,3.0,0.99,92.4,2.7720000000000002,89.628,90.618,58.199999999999996,31.428000000000004,30.438000000000006,33.88,1.02,32.86,33.85,2016,5,2,False,False,True,True,True,True,False
6319-1,2016-06-11,2016-06-13,2,Erica Bern,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Critical,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,24,1.94,3.08,7.0,0.99,73.92,5.1744,68.7456,69.73559999999999,46.56,22.185599999999994,21.195599999999995,33.36,2.47,32.85,33.85,2016,6,2,False,False,True,True,True,True,False
6319-1,2016-07-27,2016-07-29,2,Michelle Huthwaite,"2-4 College Street, Darlinghurst",Sydney,NSW,Corporate,Nicholas Fernandes,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Pack,Regular Air,8,2.5,5.68,3.0,3.6,45.44,1.3632,44.0768,47.6768,20.0,24.0768,20.476799999999997,231.8,5.47,249.69,239.3,2016,7,3,False,False,True,True,True,True,False
6320-1,2016-02-01,2016-02-02,1,Patrick Gardner,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Low,Artisan 474 Labels,Office Supplies,Small Pack,Regular Air,50,1.84,2.88,8.0,0.99,144.0,11.52,132.48,133.47,92.0,40.47999999999999,39.48999999999999,23.76,1.66,22.14,22.83,2016,2,1,False,False,True,True,True,True,False
6320-1,2016-12-18,2016-12-19,1,Christopher Martinez,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Medium,Smiths Bulldog Clip,Technology,Small Box,Regular Air,22,2.31,3.78,7.0,0.71,83.16,5.8212,77.33879999999999,78.04879999999999,50.82,26.51879999999999,25.80879999999999,134.16,9.75,135.15,152.39,2016,12,4,False,False,True,True,True,True,False
6320-1,2016-03-29,2016-03-30,1,Sung Shariari,"6/15 Cross Street,Double Bay",Sydney,NSW,Corporate,Leighton Forrest,High,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,7,1.84,2.88,10.0,0.99,20.16,2.016,18.144,19.133999999999997,12.88,5.263999999999998,4.273999999999997,137.48,11.0,126.48,126.98,2016,3,1,False,False,True,True,True,True,False
6320-1,2016-06-03,2016-06-05,2,Jind Marthon,"224A Gertrude St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Critical,OIC Thumb-Tacks,Office Supplies,Wrap Bag,Regular Air,10,0.71,1.14,10.0,0.7,11.399999999999999,1.14,10.259999999999998,10.959999999999997,7.1,3.1599999999999984,2.459999999999998,3.42,0.34,3.08,3.78,2016,6,2,False,False,True,True,True,True,False
6320-1,2016-12-22,2016-12-23,1,Giulietta Weimer,"48 Albion St,Surry Hills",Sydney,NSW,Home Office,Natasha Song,Medium,Artisan 478 Labels,Office Supplies,Wrap Bag,Regular Air,26,3.14,4.91,9.0,0.5,127.66,11.4894,116.1706,116.6706,81.64,34.53059999999999,34.03059999999999,25.72,2.04,23.6,24.53,2016,12,4,False,False,True,True,True,True,False
6320-1,2016-06-03,2016-06-04,1,Brad Eason,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,OIC Thumb-Tacks,Office Supplies,Small Box,Regular Air,34,0.71,1.14,6.0,0.7,38.76,2.3255999999999997,36.4344,37.1344,24.14,12.294399999999996,11.594399999999997,3.42,0.34,3.08,3.78,2016,6,2,False,False,True,True,True,True,False
6320-1,2016-03-06,2016-03-07,1,Jone Willina,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Low,OIC Thumb-Tacks,Office Supplies,Small Box,Regular Air,5,0.71,1.14,7.0,0.7,5.699999999999999,0.39899999999999997,5.300999999999999,6.0009999999999994,3.55,1.7509999999999994,1.0509999999999995,3.42,0.34,3.08,3.78,2016,3,1,False,False,True,True,True,True,False
6320-1,2016-06-12,2016-06-14,2,Thea Hendricks,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,33,1.31,2.84,8.0,0.93,93.72,7.4976,86.2224,87.1524,43.230000000000004,42.99239999999999,42.06239999999999,23.8,2.14,21.66,22.59,2016,6,2,False,False,True,True,True,True,False
6321-1,2016-06-02,2016-06-04,2,Jim Kriz,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,Medium,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Regular Air,29,1.31,2.84,7.0,0.93,82.36,5.7652,76.59479999999999,77.5248,37.99,38.60479999999999,37.67479999999999,25.56,2.04,23.52,24.45,2016,6,2,False,False,True,True,True,True,False
6321-1,2016-06-11,2016-06-12,1,Chuck Clark,"53-55 Liverpool St,Sydney",Sydney,NSW,Consumer,Tina Carlton,Medium,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Pack,Express Air,27,1.31,2.84,3.0,0.93,76.67999999999999,2.3004,74.3796,75.3096,35.370000000000005,39.00959999999999,38.07959999999999,25.56,2.04,23.52,24.45,2016,6,2,False,False,True,True,True,True,False
6321-1,2016-06-14,2016-06-14,0,Vivek Grady,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Medium,Steady Liquid Accent Tank-Style Highlighters,Furniture,Large Box,Regular Air,14,1.31,2.84,0.0,0.93,39.76,0.0,39.76,40.69,18.34,21.419999999999998,20.49,25.56,2.04,23.52,24.45,2016,6,2,False,False,True,True,True,True,False
6321-1,2016-04-23,2016-04-25,2,Heather Kirkland,"541 Church St,Richmond",Melbourne,VIC,Home Office,Yvette Biti,High,Smiths Colored Interoffice Envelopes,Office Supplies,Small Box,Regular Air,40,19.83,30.98,4.0,19.51,1239.2,49.568000000000005,1189.632,1209.142,793.1999999999999,396.43200000000013,376.92200000000014,661.3,55.92,646.05,596.55,2016,4,2,False,False,True,True,True,True,False
6321-1,2016-09-03,2016-09-05,2,Cynthia Voltz,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Critical,TechSavi Access Keyboard,Technology,Medium Box,Regular Air,3,10.07,15.98,1.0,4.0,47.94,0.4794,47.4606,51.4606,30.21,17.2506,13.250599999999999,479.4,38.35,444.05,445.55,2016,9,3,False,False,True,True,True,True,False
6321-1,2016-06-25,2016-06-27,2,Cindy Chapman,"1-2/299 Sussex St,Sydney",Sydney,NSW,Corporate,Aanya Zhang,Low,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,42,1.31,2.84,1.0,0.93,119.28,1.1928,118.0872,119.0172,55.02,63.06719999999999,62.13719999999999,25.56,2.04,23.52,24.45,2016,6,2,False,False,True,True,True,True,False
6321-1,2016-06-11,2016-06-12,1,Chuck Clark,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Regular Air,4,1.31,2.84,0.0,0.93,11.36,0.0,11.36,12.29,5.24,6.119999999999999,5.1899999999999995,25.56,2.04,23.52,24.45,2016,6,2,False,False,True,True,True,True,False
6321-1,2016-06-11,2016-06-12,1,Chuck Clark,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,Low,Steady Liquid Accent Tank-Style Highlighters,Technology,Jumbo Drum,Delivery Truck,18,1.31,2.84,9.0,0.93,51.12,4.6008,46.5192,47.4492,23.580000000000002,22.939199999999996,22.009199999999996,25.56,2.04,23.52,24.45,2016,6,2,False,False,True,True,True,True,False
6321-1,2016-06-11,2016-06-12,1,Chuck Clark,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Consumer,Natasha Song,High,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Regular Air,27,1.31,2.84,7.0,0.93,76.67999999999999,5.3676,71.3124,72.2424,35.370000000000005,35.94239999999999,35.01239999999999,25.56,2.04,23.52,24.45,2016,6,2,False,False,True,True,True,True,False
6322-1,2016-09-26,2016-09-28,2,Christopher Martinez,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Artisan 481 Labels,Furniture,Large Box,Regular Air,7,1.94,3.08,2.0,0.99,21.560000000000002,0.4312,21.128800000000002,22.1188,13.58,7.548800000000002,6.5588000000000015,163.72,53.56,161.72,162.05,2016,9,3,False,False,True,True,True,True,False
6322-1,2016-06-13,2016-06-15,2,Vicky Freymann,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Medium,Adesso Programmable 142-Key Keyboard,Office Supplies,Wrap Bag,Regular Air,10,32.02,152.48,5.0,4.0,1524.8,76.24,1448.56,1452.56,320.20000000000005,1128.36,1124.36,1829.76,182.98,1646.78,1650.78,2016,6,2,False,False,True,True,True,True,False
6322-1,2015-12-08,2015-12-09,1,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Low,Artisan 481 Labels,Technology,Medium Box,Regular Air,2,1.94,3.08,1.0,0.99,6.16,0.0616,6.0984,7.0884,3.88,2.2184,1.2284,116.88,8.15,108.33,119.48,2015,12,4,False,False,True,True,True,True,False
