order_no,order_date,ship_date,customer_name,product_name,q_ship_before_order,q_discount_pct_bad,q_sub_total_mismatch,q_discount_amount_mismatch,q_order_total_mismatch,q_total_mismatch,q_profit_margin_mismatch
6364-1,2016-08-24,2016-09-02,Jasper Cacioppo,Pizazz Drawing Pencil Set,False,False,True,True,True,True,False
6364-1,2016-08-05,2016-08-06,Beth Thompson,Pizazz Drawing Pencil Set,False,False,True,True,True,True,False
6364-1,2016-01-28,2016-01-30,Noel Staavos,Steady Pocket Accent Highlighters,False,False,True,True,True,True,False
6365-1,2016-05-09,2016-05-11,Cindy Stewart,Pizazz Drawing Pencil Set,False,False,True,True,True,True,False
6365-1,2015-05-20,2015-05-23,Mike Kennedy,Artisan 474 Labels,False,False,True,True,True,True,False
6365-1,2015-04-19,2015-04-19,Thais Sissman,Pizazz Drawing Pencil Set,False,False,True,True,True,True,False
6365-1,2013-12-19,2013-12-21,Joy Smith,"Steady Colorific Colored Pencils, 12/Box",False,False,True,True,True,True,False
6366-1,2016-06-03,2016-06-03,Barry Lonsdale,Smiths General Use 3-Ring Binders,False,False,True,True,True,True,False
6367-1,2017-01-23,2017-01-25,Jeremy Pistek,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",False,False,True,True,True,True,False
6367-1,2017-01-23,2017-01-25,Jeremy Pistek,Artisan Hi-Liter Fluorescent Desk Style Markers,False,False,True,True,True,True,False
6368-1,2015-08-29,2015-08-31,Katrina Edelman,1726 Digital Answering Machine,False,False,True,True,True,True,False
6369-1,2016-09-21,2016-09-21,Dan Campbell,Artisan 487 Labels,False,False,True,True,True,True,False
6370-1,2016-08-24,2016-08-24,Lindsay Shagiari,Bagged Rubber Bands,False,False,True,False,True,True,False
6372-1,2016-09-21,2016-09-21,Dan Campbell,Wirebound Voice Message Log Book,False,False,True,True,True,True,False
6374-1,2016-10-31,2016-11-01,Roy Phan,Apex Preferred Stainless Steel Scissors,False,False,True,True,True,True,False
6376-1,2017-01-04,2017-01-06,Cynthia Arntzen,Pizazz Colored Pencils,False,False,True,True,True,True,False
6376-1,2017-02-01,2017-02-05,Joy Daniels,Colored Envelopes,False,False,True,True,True,True,False
6376-1,2016-08-18,2016-08-20,Emily Grady,Colored Envelopes,False,False,True,True,True,True,False
6376-1,2016-11-28,2016-11-29,Matthew Grinstein,Pizazz Drawing Pencil Set,False,False,True,True,True,True,False
6376-1,2016-08-24,2016-08-25,Kelly Williams,Pizazz Drawing Pencil Set,False,False,True,True,True,True,False
6377-1,2016-08-20,2016-08-25,Ed Ludwig,Smiths Bulldog Clip,False,False,True,True,True,True,False
6377-1,2016-08-20,2016-08-25,Ed Ludwig,Smiths Bulldog Clip,False,False,True,True,True,True,False
6377-1,2016-03-30,2016-03-31,Ruben Dartt,Office Shears by Apex,False,False,True,True,False,True,False
6379-1,2016-08-23,2016-08-25,Maria Zettner,PastelOcean Color Pencil Set,False,False,True,True,True,True,False
6379-1,2015-08-11,2015-08-12,Raymond Book,Artisan Poly Binder Pockets,False,False,True,True,True,True,False
6379-1,2016-08-23,2016-08-25,Maria Zettner,PastelOcean Color Pencil Set,False,False,True,True,True,True,False
6379-1,2016-09-15,2016-04-16,Tracy Collins,"Artisan Flip-Chart Easel Binder, Black",True,False,True,True,True,True,False
6382-1,2016-04-25,2016-04-26,Toby Carlisle,Smiths SlimLine Pencil Sharpener,False,False,True,True,True,True,False
6382-1,2016-08-02,2016-08-04,Dean Percer,"DrawIt Colored Pencils, 48-Color Set",False,False,True,True,True,True,False
6382-1,2017-02-05,2017-02-07,Art Foster,Artisan Durable Poly Binders,False,False,True,True,True,True,False
6382-1,2016-08-24,2016-09-02,Jasper Cacioppo,Pizazz Drawing Pencil Set,False,False,True,True,True,True,False
6382-1,2016-06-15,2016-06-17,Arthur Prichep,Artisan Binder Labels,False,False,True,True,True,True,False
6383-1,2016-08-17,2016-08-18,Pete Armstrong,Bagged Rubber Bands,False,False,True,True,True,True,False
6384-1,2016-07-28,2016-07-30,Nicole Brennan,HFX LaserJet 3310 Copier,False,False,True,True,True,True,False
6384-1,2015-03-16,2015-03-16,Harold Pawlan,HFX LaserJet 3310 Copier,False,False,True,True,True,True,False
6384-1,2016-03-12,2016-03-17,Andrew Allen,HFX LaserJet 3310 Copier,False,False,True,True,True,True,False
6384-1,2016-04-27,2016-04-29,Patt Bawkins,HFX LaserJet 3310 Copier,False,False,True,False,True,True,False
6384-1,2016-08-15,2016-08-20,Dave Hallsten,HFX LaserJet 3310 Copier,False,False,True,False,True,True,False
6384-1,2016-08-11,2016-08-13,Sung Shariari,HFX LaserJet 3310 Copier,False,False,True,True,True,True,False
6384-1,2016-08-24,2016-08-24,Quincy Jones,HFX LaserJet 3310 Copier,False,False,True,True,True,True,False
6384-1,2016-08-24,2016-09-02,Jasper Cacioppo,HFX LaserJet 3310 Copier,False,False,True,True,True,True,False
6384-1,2016-04-18,2016-04-19,Don Weiss,UGen Ultra Professional Cordless Optical Suite,False,False,True,True,True,True,False
6384-1,2016-05-22,2016-05-23,Eva Jacobs,Artisan 479 Labels,False,False,True,True,True,True,False
6385-1,2016-08-24,2016-09-02,Jasper Cacioppo,EcoTones Memo Sheets,False,False,True,True,True,True,False
6385-1,2016-05-21,2016-05-22,John Lucas,Artisan 479 Labels,False,False,True,True,True,True,False
6385-1,2017-02-03,2017-02-05,Bor Prostek,Office Shears by Apex,False,False,True,True,True,True,False
6385-1,2016-04-23,2016-04-24,Thomas Thornton,Artisan 474 Labels,False,False,True,False,True,True,False
6385-1,2016-09-13,2016-09-20,Christina Vanderzanden,Pizazz Drawing Pencil Set,False,False,True,True,True,True,False
6385-1,2016-06-30,2016-07-01,Lindsay Castell,Artisan 474 Labels,False,False,True,True,True,True,False
6385-1,2016-06-25,2016-06-27,Cindy Chapman,Smiths Gold Paper Clips,False,False,True,True,True,True,False
6385-1,2017-01-04,2017-01-05,Muhammed Yedwab,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",False,False,True,True,True,True,False
6385-1,2015-08-25,2015-08-27,Edward Becker,Wirebound Voice Message Log Book,False,False,True,True,True,True,False
6386-1,2016-04-03,2016-04-03,Christina Vanderzanden,Colored Envelopes,False,False,True,True,True,True,False
6386-1,2017-01-03,2017-01-04,Julia Barnett,"Wirebound Message Book, 4 per Page",False,False,True,True,True,True,False
6387-1,2016-10-01,2016-10-04,Tracyy Zic,Artisan 487 Labels,False,False,True,True,True,True,False
6387-2,2017-02-05,2017-02-07,Art Foster,Binder Clips by OIC,False,False,True,True,True,True,False
6389-1,2016-02-12,2016-02-13,Alejandro Ballentine,Multimedia Mailers,False,False,True,True,True,True,False
6389-1,2016-03-29,2016-03-30,Sung Shariari,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",False,False,True,True,True,True,False
6389-1,2015-05-03,2015-05-02,Chad McGuire,UGen Ultra Cordless Optical Suite,True,False,True,True,True,True,False
6389-1,2015-07-14,2015-07-19,Robert Gastini,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",False,False,True,True,True,True,False
6389-1,2016-08-24,2016-08-25,Kelly Williams,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",False,False,True,True,True,True,False
6390-1,2016-08-31,2016-09-02,Clay Ludtke,Alto Memo Cubes,False,False,True,True,True,True,False
6390-1,2016-11-10,2016-11-12,Bett Farres,Smiths File Caddy,False,False,True,True,True,True,False
6391-1,2016-09-04,2016-09-06,Darrin Martin,TechSavi Access Keyboard,False,False,True,True,True,True,False
6391-1,2016-05-02,2016-05-04,Greg Hansen,TechSavi Access Keyboard,False,False,True,True,True,True,False
6391-1,2016-08-31,2016-09-02,Clay Ludtke,Alto Memo Cubes,False,False,True,True,True,True,False
6391-1,2016-09-13,2016-09-20,Christina Vanderzanden,TechSavi Access Keyboard,False,False,True,True,True,True,False
6391-1,2016-09-30,2016-10-02,Laura Armstrong,Artisan Round Ring Poly Binders,False,False,True,True,True,True,False
6391-1,2016-09-03,2016-09-05,Cynthia Voltz,TechSavi Access Keyboard,False,False,False,True,True,True,False
6392-1,2016-09-20,2016-09-20,Matthew Clasen,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,False,False,True,True,True,True,False
6392-1,2016-06-11,2016-06-12,Chuck Clark,Artisan 481 Labels,False,False,True,True,True,True,False
6393-1,2015-02-23,2015-02-26,Brian Thompson,TechSavi Cordless Elite Duo,False,False,True,True,True,True,False
6393-1,2017-01-30,2017-02-02,Rick Hansen,TechSavi Access Keyboard,False,False,True,True,True,True,False
6393-1,2016-09-06,2016-09-08,Darrin Van Huff,300 Series Non-Flip,False,False,True,True,True,True,False
6394-1,2016-01-09,2016-01-11,Lena Creighton,Artisan 478 Labels,False,False,True,True,True,True,False
6394-1,2016-04-11,2016-04-11,Berenike Kampe,PastelOcean Color Pencil Set,False,False,True,True,True,True,False
6394-1,2016-01-19,2016-01-19,Sue Ann Reed,Pizazz Dustless Chalk Sticks,False,False,True,False,True,True,False
6394-1,2016-06-30,2016-07-02,Matthew Clasen,Beekin 105-Key Black Keyboard,False,False,True,True,True,True,False
6394-1,2015-08-24,2015-08-26,Dan Campbell,Pizazz Drawing Pencil Set,False,False,True,True,True,True,False
6394-1,2016-10-24,2016-10-26,Amuman Howes,"Angle-D Binders with Locking Rings, Label Holders",False,False,True,True,True,True,False
6395-1,2017-02-03,2017-02-05,Patrick Gardun,Smiths File Caddy,False,False,True,True,True,True,False
6395-1,2017-02-03,2017-02-05,Alex Russell,"Alto Parchment Paper, Assorted Colors",False,False,True,True,True,True,False
6395-1,2017-01-23,2017-01-25,Jeremy Pistek,Smiths Gold Paper Clips,False,False,True,True,True,True,False
6396-1,2016-09-26,2016-09-28,Christopher Martinez,Smiths File Caddy,False,False,True,True,True,True,False
6396-1,2016-12-16,2016-12-18,Patrick OBrill,Adesso Programmable 142-Key Keyboard,False,False,True,True,True,True,False
6396-1,2016-09-13,2016-09-20,Christina Vanderzanden,Smiths File Caddy,False,False,True,True,True,True,False
6396-1,2016-09-13,2016-09-20,Christina Vanderzanden,Smiths File Caddy,False,False,True,True,True,True,False
6396-1,2016-03-03,2016-03-03,Christina Vanderzanden,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",False,False,True,True,True,True,False
6396-1,2016-10-15,2016-10-19,Tona Prown,HFX LaserJet 3310 Copier,False,False,True,True,True,True,False
6396-1,2016-02-12,2016-02-13,Alejandro Ballentine,Smiths Metal Binder Clips,False,False,True,True,False,False,False
6396-1,2015-07-30,2015-07-31,Lycoris Saunders,Smiths Pushpins,False,False,True,False,True,True,False
6396-1,2016-11-13,2016-11-15,Ryan Crowe,Steady 52201 APSCO Electric Pencil Sharpener,False,False,False,True,True,True,False
6396-1,2016-11-03,2016-11-12,Bill Shonely,Smiths General Use 3-Ring Binders,False,False,True,True,True,True,False
6400-1,2014-12-09,2014-12-11,Linda Southworth,Alto Perma 3000 Stacking Storage Drawers,False,False,True,True,True,True,False
6400-1,2017-02-07,2017-02-07,Theresa Swint,Artisan 474 Labels,False,False,True,True,True,True,False
6401-1,2015-06-28,2015-06-30,Brian Dahlen,Apex Preferred Stainless Steel Scissors,False,False,True,True,True,True,False
6401-1,2016-09-17,2016-09-19,Giulietta Baptist,Beekin 105-Key Black Keyboard,False,False,True,True,True,True,False
6401-1,2017-01-03,2017-01-25,Jeremy Pistek,HFX LaserJet 3310 Copier,False,False,True,True,True,True,False
6401-1,2015-08-24,2015-08-28,Eleni McCrary,Artisan Hi-Liter Heavy-Duty EZD  Binder With Locking Rings,False,False,True,True,True,True,False
6402-1,2015-09-27,2015-09-27,Dan Campbell,TechSavi Internet Navigator Keyboard,False,False,True,True,True,True,False
6402-1,2015-09-25,2015-09-26,Denise Leinenbach,Apex Straight Scissors,False,False,True,True,True,True,False
6402-1,2016-10-15,2016-10-17,Jim Kriz,UGen RF Keyboard,False,False,True,True,True,True,False
6402-1,2016-03-07,2016-03-08,Rick Hansen,UGen Ultra Professional Cordless Optical Suite,False,False,True,True,True,True,False
6402-1,2016-07-28,2016-07-30,Nicole Brennan,Artisan 479 Labels,False,False,True,True,True,True,False
6402-1,2016-09-30,2016-10-02,Laura Armstrong,Pizazz Colored Pencils,False,False,True,True,True,True,False
6403-1,2016-08-05,2016-08-07,Frank Atkinson,Artisan 474 Labels,False,False,True,True,True,True,False
6403-1,2015-02-04,2015-02-06,Brad Thomas,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",False,False,True,True,True,True,False
6403-1,2015-02-08,2015-02-10,Doug Bickford,Cando PC940 Copier,False,False,True,True,True,True,False
6403-1,2016-12-10,2016-12-12,Cindy Chapman,Artisan 478 Labels,False,False,True,True,True,True,False
6403-1,2015-10-24,2015-10-24,Allina Jacobs,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",False,False,True,True,True,True,False
6403-1,2016-10-23,2016-10-30,Sean ODonnell,Binder Posts,False,False,True,True,True,True,False
6403-1,2016-10-15,2016-10-15,Barry Franz,Airmail Envelopes,False,False,True,True,True,True,False
6403-2,2013-12-05,2013-12-07,Trudy Brown,Economy Rollaway Files,False,False,False,True,True,True,False
6405-1,2015-08-26,2015-08-27,Edward Becker,"Wirebound Message Book, 4 per Page",False,False,True,True,True,True,False
6405-2,2016-03-17,2016-03-19,Anthony Ganvery,Economy Rollaway Files,False,False,True,True,True,False,False
6405-2,2016-03-17,2016-03-18,Duae Moringaez,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",False,False,True,True,True,True,False
6406-1,2016-01-28,2016-01-29,Saphhira Shifley,Artisan Legal 4-Ring Binder,False,False,True,True,True,True,False
6407-1,2015-11-10,2015-11-10,Chuck Clark,Artisan Binder Labels,False,False,True,True,True,True,False
6407-1,2016-09-20,2016-09-20,Ashley Jarboe,Smiths SlimLine Pencil Sharpener,False,False,True,True,True,True,False
6407-1,2016-05-14,2016-05-16,Sonia Sunley,Artisan Printable Repositionable Plastic Tabs,False,False,True,True,True,True,False
6407-1,2016-03-17,2016-03-16,Carol Darley,Artisan 48 Labels,True,False,True,True,True,True,False
6407-1,2015-11-01,2015-11-03,Bobby Trafton,Steady Pocket Accent Highlighters,False,False,True,True,True,True,False
6407-1,2016-09-20,2016-09-20,Ashley Jarboe,Smiths SlimLine Pencil Sharpener,False,False,True,True,False,False,False
6408-1,2014-11-19,2014-11-21,Brendan Murry,Smiths Colored Interoffice Envelopes,False,False,True,True,True,True,False
6409-1,2016-03-12,2016-03-12,Magdelene Morse,Artisan 478 Labels,False,False,True,True,True,True,False
6409-1,2016-09-20,2016-09-20,Ashley Jarboe,"Wirebound Message Book, 4 per Page",False,False,True,True,True,True,False
6409-1,2016-03-24,2016-03-25,Brank Carlisle,"Wirebound Message Book, 4 per Page",False,False,False,True,True,True,False
6409-1,2016-12-24,2016-01-04,Sally Knutson,Smiths Bulldog Clip,True,False,True,True,True,True,False
6409-1,2016-10-08,2016-10-08,Sylvia Foulston,Brown Kraft Recycled Envelopes,False,False,True,True,True,True,False
6409-1,2016-09-20,2016-09-20,Matthew Clasen,"Wirebound Message Book, 4 per Page",False,False,True,True,True,True,False
6409-1,2013-10-03,2013-10-05,John Dryer,UGen Ultra Professional Cordless Optical Suite,False,False,True,True,True,True,False
6409-1,2016-09-20,2016-09-20,Ashley Jarboe,"Wirebound Message Book, 4 per Page",False,False,True,True,True,True,False
6409-1,2015-12-31,2016-01-01,Matt Collister,Artisan 478 Labels,False,False,True,True,True,True,False
6409-1,2016-09-20,2016-09-20,Matthew Clasen,"Wirebound Message Book, 4 per Page",False,False,True,True,True,True,False
6411-1,2015-05-11,2015-05-13,Bill Stewart,"Artisan Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",False,False,True,True,True,True,False
6411-1,2016-10-08,2016-10-08,Sylvia Foulston,Beekin 105-Key Black Keyboard,False,False,True,True,True,True,False
6412-1,2016-04-23,2016-04-24,Cindy Chapman,Apex Box Cutter Scissors,False,False,True,True,True,True,False
6413-1,2016-04-25,2016-04-26,Toby Carlisle,TechSavi Cordless Elite Duo,False,False,True,True,True,True,False
6413-1,2016-12-15,2016-12-24,Monica Federle,Steady Pocket Accent Highlighters,False,False,True,True,True,True,False
6413-1,2014-01-24,2014-01-26,Helen Andreada,Smiths Colored Interoffice Envelopes,False,False,True,True,True,True,False
6413-1,2017-01-17,2017-01-18,Ann Steele,Beekin 105-Key Black Keyboard,False,False,True,True,True,True,False
6414-1,2015-08-10,2015-08-13,Nora Price,Artisan 48 Labels,False,False,True,True,True,True,False
6414-1,2014-12-05,2014-12-06,Janet Martin,Smiths Pushpins,False,False,True,True,True,True,False
6415-1,2016-02-12,2016-02-13,Alejandro Ballentine,Cando PC940 Copier,False,False,True,True,True,True,False
6415-1,2016-10-31,2016-11-03,George Zrebassa,Beekin 105-Key Black Keyboard,False,False,True,True,True,True,False
6415-1,2016-01-09,2016-01-11,Lena Creighton,Smiths File Caddy,False,False,True,False,True,True,False
6415-1,2016-03-12,2016-03-21,Kand Hare,Artisan 48 Labels,False,False,True,True,True,True,False
6415-1,2016-01-26,2016-01-28,Aleksandra Gannaway,Beekin 6 Outlet Metallic Surge Strip,False,False,True,True,True,True,False
6416-1,2016-11-03,2016-11-04,Mick Barreto,1726 Digital Answering Machine,False,False,True,True,True,True,False
6416-1,2016-01-28,2016-01-29,Patrick ODonnell,TechSavi Cordless Access Keyboard,False,False,True,True,True,True,False
6417-1,2016-04-24,2016-04-26,Shahid Collister,Artisan 48 Labels,False,False,True,True,True,True,False
6417-1,2016-03-17,2016-03-20,Monica Federle,Adesso Programmable 142-Key Keyboard,False,False,True,True,True,True,False
6417-1,2015-11-17,2015-11-24,Shahid Hopkins,"1-, Tonkins Steel Grame",False,False,True,True,True,True,False
6417-1,2016-05-01,2016-05-03,Sally Knutson,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",False,False,True,True,True,True,False
6417-2,2016-09-26,2016-09-28,Christopher Martinez,TechSavi Cordless Elite Duo,False,False,True,True,True,True,False
6417-2,2016-09-26,2016-09-27,Christopher Martinez,TechSavi Cordless Elite Duo,False,False,True,True,True,True,False
6417-2,2014-01-24,2014-02-02,Parrica Meson,TechSavi Cordless Navigator Duo,False,False,True,True,True,True,False
6417-2,2016-09-26,2016-09-27,Christopher Martinez,TechSavi Cordless Access Keyboard,False,False,True,True,True,True,False
6417-2,2016-09-26,2016-09-28,Christopher Martinez,TechSavi Cordless Access Keyboard,False,False,True,True,True,True,False
6418-1,2013-07-17,2013-07-17,Pauline Webber,Cando PC940 Copier,False,False,True,True,True,True,False
6418-1,2016-09-26,2016-10-05,Mike Kennedy,Smiths Colored Interoffice Envelopes,False,False,True,True,True,True,False
6418-1,2016-08-15,2016-08-20,Dave Hallsten,Smiths Colored Interoffice Envelopes,False,False,True,True,True,True,False
6418-2,2016-09-30,2016-10-02,Laura Armstrong,TechSavi Cordless Access Keyboard,False,False,True,True,True,True,False
